"occupation_id","label","english_translation","country_code","lang_code","preferred","hisco_id","status_id","relation_id","product_id","comtxt","provenance","link_id"
48164,"quartier maître mécanicien retraité","","FR","FR",0,58330,0,21,0,"","Traprelim",35415
48165,"quartier maître timonier","","FR","FR",0,58330,0,0,0,"","Traprelim",35416
48166,"quartier maître torpilleur de la marine nationale","","FR","FR",0,58330,0,0,0,"","Traprelim",35417
48167,"quartier maître(1ere classe)","","FR","FR",0,58330,0,0,0,"","Traprelim",35418
48168,"quartier maître(1ère classe)","","FR","FR",0,58330,0,0,0,"","Traprelim",35419
48169,"quincaillier","","FR","FR",0,41030,0,0,0,"","Traprelim",35420
48170,"quincaillier serrurier","","FR","FR",0,41030,0,0,0,"","Traprelim",35421
48171,"rabbin","","FR","FR",0,14120,0,0,0,"","Traprelim",35422
48172,"raboteur sur métaux","","FR","FR",0,83440,0,0,0,"","Traprelim",35423
48173,"radariste","","FR","FR",0,85220,0,0,0,"","Traprelim",35424
48174,"radio technicien","","FR","FR",0,3490,0,0,0,"","Traprelim",35425
48175,"radio technicien(us forces)","","FR","FR",0,3490,0,0,0,"","Traprelim",35426
48176,"radiologue","","FR","FR",0,6120,0,0,0,"","Traprelim",35427
48177,"radiotechnicien","","FR","FR",0,3490,0,0,0,"","Traprelim",35428
48178,"ramoneur","","FR","FR",0,55240,0,0,0,"","Traprelim",35429
48179,"ramoneur retraité","","FR","FR",0,55240,0,21,0,"","Traprelim",35430
48180,"ravaleur","","FR","FR",0,95975,0,0,0,"","Traprelim",35431
48181,"re 191418","","FR","FR",0,-1,0,0,0,"","Traprelim",35432
48182,"réceptionniste","","FR","FR",0,39120,0,0,0,"","Traprelim",35433
48183,"réceptionniste hôtel","","FR","FR",0,39420,0,0,0,"","Traprelim",35434
48184,"receveur","","FR","FR",0,99999,0,0,0,"","Traprelim",35435
48185,"receveur à cheval des contributions indirectes","","FR","FR",0,31030,0,0,0,"","Traprelim",35436
48186,"receveur à la gare","","FR","FR",0,33160,0,0,0,"","Traprelim",35437
48187,"receveur à la ratp","","FR","FR",0,36040,0,0,0,"","Traprelim",35438
48188,"receveur aux postes","","FR","FR",0,33170,0,0,0,"","Traprelim",35439
48189,"receveur aux tramways","","FR","FR",0,36040,0,0,0,"","Traprelim",35440
48190,"receveur buraliste","","FR","FR",0,41030,0,0,0,"","Traprelim",35441
48191,"receveur buraliste des contributions indirectes","","FR","FR",0,41030,0,0,0,"","Traprelim",35442
48192,"receveur buraliste et chevalier légion honneur","","FR","FR",0,41030,0,0,0,"","Traprelim",35443
48193,"receveur buraliste et instituteur honoraire","","FR","FR",0,41030,0,0,0,"","Traprelim",35444
48194,"receveur central des contributions indirectes","","FR","FR",0,41030,0,0,0,"","Traprelim",35445
48195,"receveur contrôleur à l'enregistrement","","FR","FR",0,31020,0,0,0,"","Traprelim",35446
48196,"receveur de car","","FR","FR",0,36040,0,0,0,"","Traprelim",35447
48197,"receveur de gare","","FR","FR",0,33160,0,0,0,"","Traprelim",35448
48198,"receveur de la poste","","FR","FR",0,33170,0,0,0,"","Traprelim",35449
48199,"receveur de l'enregistrement","","FR","FR",0,31020,0,0,0,"","Traprelim",35450
48200,"receveur de l'enregistrement à la cour de cassation","","FR","FR",0,31020,0,0,0,"","Traprelim",35451
48201,"receveur de l'enregistrement et des domaines","","FR","FR",0,31020,0,0,0,"","Traprelim",35452
48202,"receveur de l'enregistrement et du domaine et conservateur d","","FR","FR",0,31020,0,0,0,"","Traprelim",35453
48203,"receveur de l'octroi","","FR","FR",0,31020,0,0,0,"","Traprelim",35454
48204,"receveur de l'octroi retraité","","FR","FR",0,31020,0,0,0,"","Traprelim",35455
48205,"receveur des contributions","","FR","FR",0,31020,0,0,0,"","Traprelim",35456
48206,"receveur des contributions indirectes","","FR","FR",0,31020,0,0,0,"","Traprelim",35457
48207,"receveur des douanes","","FR","FR",0,31040,0,0,0,"","Traprelim",35458
48208,"receveur des droits de place","","FR","FR",0,31020,0,0,0,"","Traprelim",35459
48209,"receveur des finances","","FR","FR",0,31020,0,0,0,"","Traprelim",35460
48210,"receveur des finances honoraire","","FR","FR",0,31020,0,21,0,"","Traprelim",35461
48211,"receveur des impôts indirects","","FR","FR",0,31020,0,0,0,"","Traprelim",35462
48212,"receveur des postes","","FR","FR",0,33170,0,0,0,"","Traprelim",35463
48213,"receveur des postes en retraite","","FR","FR",0,33170,0,21,0,"","Traprelim",35464
48214,"receveur des ptt","","FR","FR",0,33170,0,0,0,"","Traprelim",35465
48215,"receveur des rentes","","FR","FR",0,33170,0,0,0,"","Traprelim",35466
48216,"receveur distributeur des postes","","FR","FR",0,33170,0,0,0,"","Traprelim",35467
48217,"receveur d'omnibus","","FR","FR",0,6040,0,0,0,"","Traprelim",35468
48218,"receveur entreposeur des contributions indirectes","","FR","FR",0,31020,0,0,0,"","Traprelim",35469
48219,"receveur honoraire des finances","","FR","FR",0,31020,0,0,0,"","Traprelim",35470
48220,"receveur municipal","","FR","FR",0,31020,0,0,0,"","Traprelim",35471
48221,"receveur municipal spécial","","FR","FR",0,31020,0,0,0,"","Traprelim",35472
48222,"receveur percepteur","","FR","FR",0,31020,0,0,0,"","Traprelim",35473
48223,"receveur principal","","FR","FR",0,31020,0,0,0,"","Traprelim",35474
48224,"receveur principal des contributions indirectes","","FR","FR",0,31020,0,0,0,"","Traprelim",35475
48225,"receveur principal des douanes","","FR","FR",0,31040,0,0,0,"","Traprelim",35476
48226,"receveur principal des impôts","","FR","FR",0,31020,0,0,0,"","Traprelim",35477
48227,"receveur principal du trésor","","FR","FR",0,31020,0,0,0,"","Traprelim",35478
48228,"receveur société de transports","","FR","FR",0,33160,0,0,0,"","Traprelim",35479
48229,"receveuse","","FR","FR",0,33160,0,0,0,"","Traprelim",35480
48230,"receveuse buraliste","","FR","FR",0,41030,0,0,0,"","Traprelim",35481
48231,"receveuse d'autobus","","FR","FR",0,36040,0,0,0,"","Traprelim",35482
48232,"receveuse de l'edf","","FR","FR",0,30000,0,0,0,"","Traprelim",35483
48233,"receveuse des postes","","FR","FR",0,33170,0,0,0,"","Traprelim",35484
48234,"receveuse p et t","","FR","FR",0,33170,0,0,0,"","Traprelim",35485
48235,"rectifieur","","FR","FR",0,83220,0,0,0,"","Traprelim",35486
48236,"rectifieuse","","FR","FR",0,83220,0,0,0,"","Traprelim",35487
48237,"recuiseur","","FR","FR",0,72620,0,0,0,"","Traprelim",35488
48238,"rédacteur à la mairie","","FR","FR",0,15990,0,0,0,"","Traprelim",35489
48239,"rédacteur au nouvelliste","","FR","FR",0,15915,0,0,0,"","Traprelim",35490
48240,"rédacteur aux contributions indirectes","","FR","FR",0,31030,0,0,0,"","Traprelim",35491
48241,"rédacteur d'assurances","","FR","FR",0,39350,0,0,0,"","Traprelim",35492
48242,"rédacteur de la mairie","","FR","FR",0,15990,0,0,0,"","Traprelim",35493
48243,"rédacteur de presse retraité","","FR","FR",0,15920,0,21,0,"","Traprelim",35494
48244,"rédacteur en chef","","FR","FR",0,15915,0,0,0,"","Traprelim",35495
48245,"rédactrice","","FR","FR",0,15990,0,0,0,"","Traprelim",35496
48246,"rédactrice judiciaire","","FR","FR",0,15990,0,0,0,"","Traprelim",35497
48247,"régisseur de biens","","FR","FR",0,21230,0,0,0,"","Traprelim",35498
48248,"régisseur de culture","","FR","FR",0,21230,0,0,0,"","Traprelim",35499
48249,"régisseur de la viguerie de leubet","","FR","FR",0,21230,0,0,0,"","Traprelim",35500
48250,"régisseur de propriétés","","FR","FR",0,21230,0,0,0,"","Traprelim",35501
48251,"régisseur d'immeubles","","FR","FR",0,21230,0,0,0,"","Traprelim",35502
48252,"régleur de machines outils","","FR","FR",0,83310,0,0,0,"","Traprelim",35503
48253,"régleur outilleur","","FR","FR",0,83305,0,0,0,"","Traprelim",35504
48254,"régleur sur tour","","FR","FR",0,83320,0,0,0,"","Traprelim",35505
48255,"régleur tourneur","","FR","FR",0,83305,0,0,0,"","Traprelim",35506
48256,"relieur","","FR","FR",0,92625,0,0,0,"","Traprelim",35507
48257,"relieur imprimeur","","FR","FR",0,92625,0,0,0,"","Traprelim",35508
48258,"religieuse","","FR","FR",0,14140,0,0,0,"","Traprelim",35509
48259,"remisier","","FR","FR",0,44140,0,0,0,"","Traprelim",35510
48260,"remisier à la bourse","","FR","FR",0,44140,0,0,0,"","Traprelim",35511
48261,"rémouleur","","FR","FR",0,83540,0,0,0,"","Traprelim",35512
48262,"rempailleur","","FR","FR",0,94250,0,0,0,"","Traprelim",35513
48263,"rempailleur de chaises","","FR","FR",0,94250,0,0,0,"","Traprelim",35514
48264,"rentier","","FR","FR",0,-1,0,0,0,"","Traprelim",35515
48265,"rentier de l'état","","FR","FR",0,-1,0,0,0,"","Traprelim",35516
48266,"rentière","","FR","FR",0,-1,0,0,0,"","Traprelim",35517
48267,"rentreur","","FR","FR",0,75420,0,0,0,"","Traprelim",35518
48268,"repasseuse","","FR","FR",0,56065,0,0,0,"","Traprelim",35519
48269,"répasseuse","","FR","FR",0,56065,0,0,0,"","Traprelim",35520
48270,"reporter photographe","","FR","FR",0,16340,0,0,0,"","Traprelim",35521
48271,"repousseur","","FR","FR",0,83940,0,0,0,"","Traprelim",35522
48272,"repousseur sur métaux","","FR","FR",0,83940,0,0,0,"","Traprelim",35523
48273,"représentant","","FR","FR",0,43200,0,0,0,"","Traprelim",35524
48274,"représentant de brasserie","","FR","FR",0,43200,0,0,0,"","Traprelim",35525
48275,"représentant de commerce","","FR","FR",0,43200,0,0,0,"","Traprelim",35526
48276,"représentant de commerce en retraite","","FR","FR",0,43200,0,0,0,"","Traprelim",35527
48277,"représentant de commerce retraité","","FR","FR",0,43200,0,0,0,"","Traprelim",35528
48278,"représentant d'usine","","FR","FR",0,43200,0,0,0,"","Traprelim",35529
48279,"représentant en autos","","FR","FR",0,43200,0,0,0,"","Traprelim",35530
48280,"représentant en bois","","FR","FR",0,43200,0,0,0,"","Traprelim",35531
48281,"représentant en machines","","FR","FR",0,43200,0,0,0,"","Traprelim",35532
48282,"représentant en matérial agricole","","FR","FR",0,43200,0,0,0,"","Traprelim",35533
48283,"représentant en métallurgie","","FR","FR",0,43200,0,0,0,"","Traprelim",35534
48284,"représentant en pharmacie","","FR","FR",0,43200,0,0,0,"","Traprelim",35535
48285,"représentant en publicité","","FR","FR",0,43200,0,0,0,"","Traprelim",35536
48286,"représentant en soieries","","FR","FR",0,43200,0,0,0,"","Traprelim",35537
48287,"représentant en tissus","","FR","FR",0,43200,0,0,0,"","Traprelim",35538
48288,"représentant en vins","","FR","FR",0,43200,0,0,0,"","Traprelim",35539
48289,"représentant et croix de guerre","","FR","FR",0,43200,0,0,0,"","Traprelim",35540
48290,"représentant immobilier","","FR","FR",0,43200,0,0,0,"","Traprelim",35541
48291,"représentant industriel","","FR","FR",0,43200,0,0,0,"","Traprelim",35542
48292,"représentant marine","","FR","FR",0,43200,0,0,0,"","Traprelim",35543
48293,"représentant retraité","","FR","FR",0,43200,0,21,0,"","Traprelim",35544
48294,"représentant vendeur","","FR","FR",0,43200,0,0,0,"","Traprelim",35545
48295,"représentante","","FR","FR",0,43200,0,0,0,"","Traprelim",35546
48296,"représentante de commerce","","FR","FR",0,43200,0,0,0,"","Traprelim",35547
48297,"résinier","","FR","FR",0,62940,0,0,0,"","Traprelim",35548
48298,"responsable de dépôt","","FR","FR",0,22200,0,0,0,"","Traprelim",35549
48299,"responsable de gestion commerciale","","FR","FR",0,21300,0,0,0,"","Traprelim",35550
48300,"responsable de magasin","","FR","FR",0,22330,0,0,0,"","Traprelim",35551
48301,"responsable de service commercial","","FR","FR",0,21300,0,0,0,"","Traprelim",35552
48302,"responsable d'équipe de chantier","","FR","FR",0,22610,0,0,0,"","Traprelim",35553
48303,"responsable des ventes","","FR","FR",0,21300,0,0,0,"","Traprelim",35554
48304,"responsable du contrôle et de la gestion","","FR","FR",0,21300,0,0,0,"","Traprelim",35555
48305,"responsable du personnel","","FR","FR",0,22000,0,0,0,"","Traprelim",35556
48306,"responsable libre service","","FR","FR",0,22320,0,0,0,"","Traprelim",35557
48307,"restaurateur de tableaux","","FR","FR",0,16160,0,0,0,"","Traprelim",35558
48308,"retordeur de coton","","FR","FR",0,75240,0,0,0,"","Traprelim",35559
48309,"retoucheur","","FR","FR",0,92560,0,0,0,"","Traprelim",35560
48310,"retoucheur helio","","FR","FR",0,92530,0,0,0,"","Traprelim",35561
48311,"retoucheuse","","FR","FR",0,92560,0,0,0,"","Traprelim",35562
48312,"retoucheuse en photographie","","FR","FR",0,92660,0,0,0,"","Traprelim",35563
48313,"retraité","","FR","FR",0,-1,0,21,0,"","Traprelim",35564
48314,"retraité agent administratif","","FR","FR",0,31010,0,21,0,"","Traprelim",35565
48315,"retraité agricole","","FR","FR",0,61110,0,21,0,"","Traprelim",35566
48316,"retraité agriculteur","","FR","FR",0,61110,0,21,0,"","Traprelim",35567
48317,"retraité brigadier forestier","","FR","FR",0,63220,0,21,0,"","Traprelim",35568
48318,"retraité capitaine","","FR","FR",0,58320,0,21,0,"","Traprelim",35569
48319,"retraité capitaine adjudant major","","FR","FR",0,58330,0,21,0,"","Traprelim",35570
48320,"retraité cfa","","FR","FR",0,99999,0,21,0,"","Traprelim",35571
48321,"retraité chef de bataillon","","FR","FR",0,58320,0,21,0,"","Traprelim",35572
48322,"retraité cheminot","","FR","FR",0,39960,0,21,0,"","Traprelim",35573
48323,"retraité chevalier de la légion d'honneur","","FR","FR",0,-1,0,21,0,"","Traprelim",35574
48324,"retraité d'assurances","","FR","FR",0,39350,0,21,0,"","Traprelim",35575
48325,"retraité de la gendarmerie","","FR","FR",0,58220,0,21,0,"","Traprelim",35576
48326,"retraité de la marine marchande","","FR","FR",0,98135,0,21,0,"","Traprelim",35577
48327,"retraité de la marine nationale","","FR","FR",0,98135,0,21,0,"","Traprelim",35578
48328,"retraité de la police","","FR","FR",0,58220,0,21,0,"","Traprelim",35579
48329,"retraité de la préfecture de police","","FR","FR",0,58220,0,21,0,"","Traprelim",35580
48330,"retraité de la ratp","","FR","FR",0,39960,0,21,0,"","Traprelim",35581
48331,"retraité de la royale navy","","FR","FR",0,99999,0,21,0,"","Traprelim",35582
48332,"retraité de la scnf","","FR","FR",0,39960,0,21,0,"","Traprelim",35583
48333,"retraité de la sncf","","FR","FR",0,39960,0,21,0,"","Traprelim",35584
48334,"retraité de l'armée","","FR","FR",0,58300,0,21,0,"","Traprelim",35585
48335,"retraité de l'armée de l'air","","FR","FR",0,58300,0,21,0,"","Traprelim",35586
48336,"retraité de l'école militaire","","FR","FR",0,58300,0,21,0,"","Traprelim",35587
48337,"retraité de l'éducation nationale","","FR","FR",0,13320,0,21,0,"","Traprelim",35588
48338,"retraité de l'enregistrement","","FR","FR",0,31020,0,21,0,"","Traprelim",35589
48339,"retraité de l'enseignement","","FR","FR",0,13320,0,21,0,"","Traprelim",35590
48340,"retraité de l'inscription maritime","","FR","FR",0,99999,0,21,0,"","Traprelim",35591
48341,"retraité de l'octroi","","FR","FR",0,31040,0,21,0,"","Traprelim",35592
48342,"retraité de maçonnerie","","FR","FR",0,98135,0,21,0,"","Traprelim",35593
48343,"retraité de police","","FR","FR",0,58220,0,21,0,"","Traprelim",35594
48344,"retraité de préfecture","","FR","FR",0,99999,0,21,0,"","Traprelim",35595
48345,"retraité des contributions directes","","FR","FR",0,31030,0,21,0,"","Traprelim",35596
48346,"retraité des contributions indirectes","","FR","FR",0,31030,0,21,0,"","Traprelim",35597
48347,"retraité des douanes","","FR","FR",0,31040,0,21,0,"","Traprelim",35598
48348,"retraité des eaux et forêts","","FR","FR",0,99999,0,21,0,"","Traprelim",35599
48349,"retraité des forêts","","FR","FR",0,99999,0,21,0,"","Traprelim",35600
48350,"retraité des haras","","FR","FR",0,99999,0,21,0,"","Traprelim",35601
48351,"retraité des houillères","","FR","FR",0,71105,0,21,0,"","Traprelim",35602
48352,"retraité des houillères nationales","","FR","FR",0,71105,0,21,0,"","Traprelim",35603
48353,"retraité des mines","","FR","FR",0,71105,0,21,0,"","Traprelim",35604
48354,"retraité des ponts et chaussées","","FR","FR",0,99999,0,21,0,"","Traprelim",35605
48355,"retraité des postes","","FR","FR",0,37000,0,21,0,"","Traprelim",35606
48356,"retraité des ptt","","FR","FR",0,37000,0,21,0,"","Traprelim",35607
48357,"retraité des sapeurs pompiers","","FR","FR",0,58110,0,21,0,"","Traprelim",35608
48358,"retraité des services municipaux","","FR","FR",0,99999,0,21,0,"","Traprelim",35609
48359,"retraité des transports","","FR","FR",0,99999,0,21,0,"","Traprelim",35610
48360,"retraité des transports en commun de mulhouse","","FR","FR",0,98540,0,21,0,"","Traprelim",35611
48361,"retraité des travaux publics","","FR","FR",0,99999,0,21,0,"","Traprelim",35612
48362,"retraité d'invalidité","","FR","FR",0,-1,0,21,0,"","Traprelim",35613
48363,"retraité d'octroi","","FR","FR",0,31020,0,21,0,"","Traprelim",35614
48364,"retraité du bâtiment","","FR","FR",0,99999,0,21,0,"","Traprelim",35615
48365,"retraité du commerce","","FR","FR",0,99999,0,21,0,"","Traprelim",35616
48366,"retraité du métro","","FR","FR",0,98520,0,21,0,"","Traprelim",35617
48367,"retraité du trésor","","FR","FR",0,31030,0,21,0,"","Traprelim",35618
48368,"retraité d'usine","","FR","FR",0,99900,0,21,0,"","Traprelim",35619
48369,"retraité employé","","FR","FR",0,99999,0,21,0,"","Traprelim",35620
48370,"retraité et chevalier de la légion d'honneur","","FR","FR",0,-1,0,21,0,"","Traprelim",35621
48371,"retraité et croix de guerre","","FR","FR",0,-1,0,21,0,"","Traprelim",35622
48372,"retraité et médaillé militaire","","FR","FR",0,-1,0,21,0,"","Traprelim",35623
48373,"retraité garde republicain","","FR","FR",0,58340,0,21,0,"","Traprelim",35624
48374,"retraité gendarme","","FR","FR",0,58220,0,21,0,"","Traprelim",35625
48375,"retraité hbl","","FR","FR",0,99999,0,21,0,"","Traprelim",35626
48376,"retraité industriel","","FR","FR",0,21110,0,21,0,"","Traprelim",35627
48377,"retraité instituteur","","FR","FR",0,13320,0,21,0,"","Traprelim",35628
48378,"retraité médaillé militaire","","FR","FR",0,-1,0,21,0,"","Traprelim",35629
48379,"retraité médaillé militaire et croix de guerre","","FR","FR",0,-1,0,21,0,"","Traprelim",35630
48380,"retraité militaire","","FR","FR",0,58300,0,21,0,"","Traprelim",35631
48381,"retraité mineur","","FR","FR",0,71105,0,21,0,"","Traprelim",35632
48382,"retraité municipal","","FR","FR",0,-1,0,21,0,"","Traprelim",35633
48383,"retraité officier","","FR","FR",0,58320,0,21,0,"","Traprelim",35634
48384,"retraité pensionnaire","","FR","FR",0,-1,0,21,0,"","Traprelim",35635
48385,"retraité pensionné","","FR","FR",0,-1,0,21,0,"","Traprelim",35636
48386,"retraité ptt","","FR","FR",0,37000,0,21,0,"","Traprelim",35637
48387,"retraité sergent","","FR","FR",0,58300,0,21,0,"","Traprelim",35638
48388,"retraité sncf","","FR","FR",0,99999,0,21,0,"","Traprelim",35639
48389,"retraité textile","","FR","FR",0,99999,0,21,0,"","Traprelim",35640
48390,"retraitée","","FR","FR",0,-1,0,21,0,"","Traprelim",35641
48391,"retraitée de la sncf","","FR","FR",0,99999,0,21,0,"","Traprelim",35642
48392,"retraitée ptt","","FR","FR",0,37000,0,21,0,"","Traprelim",35643
48393,"retraitée sncf","","FR","FR",0,99999,0,21,0,"","Traprelim",35644
48394,"revendeur","","FR","FR",0,41030,0,0,0,"","Traprelim",35645
48395,"revendeur de fruits","","FR","FR",0,41030,0,0,0,"","Traprelim",35646
48396,"revendeur de poissons","","FR","FR",0,41030,0,0,0,"","Traprelim",35647
48397,"riveur","","FR","FR",0,83990,0,0,0,"","Traprelim",35648
48398,"rotativiste","","FR","FR",0,92230,0,0,0,"","Traprelim",35649
48399,"rouleur","","FR","FR",0,98690,0,0,0,"","Traprelim",35650
48400,"roulier","","FR","FR",0,98690,0,0,0,"","Traprelim",35651
48401,"rubannier","","FR","FR",0,75922,0,0,0,"","Traprelim",35652
48402,"s","","FR","FR",0,-1,0,0,0,"","Traprelim",35653
48403,"s(17)","","FR","FR",0,-1,0,0,0,"","Traprelim",35654
48404,"sableur","","FR","FR",0,72930,0,0,0,"","Traprelim",35655
48405,"sableur en haut fourneau","","FR","FR",0,72930,0,0,0,"","Traprelim",35656
48406,"sabotier","","FR","FR",0,81990,0,0,0,"","Traprelim",35657
48407,"sabotier cultivateur","","FR","FR",0,81990,0,0,0,"","Traprelim",35658
48408,"sabotier et cabaretier","","FR","FR",0,81990,0,0,0,"","Traprelim",35659
48409,"sabotier et propriétaire","","FR","FR",0,81990,0,0,0,"","Traprelim",35660
48410,"sabotier retraité","","FR","FR",0,81990,0,21,0,"","Traprelim",35661
48411,"sacristain","","FR","FR",0,55140,0,0,0,"","Traprelim",35662
48412,"sacriste","","FR","FR",0,55140,0,0,0,"","Traprelim",35663
48413,"sagard","","FR","FR",0,63140,0,0,0,"","Traprelim",35664
48414,"sage-femme","","FR","FR",0,7310,0,0,0,"","Traprelim",35665
48415,"sailles","","FR","FR",0,-1,0,0,0,"","Traprelim",35666
48416,"saisonnier","","FR","FR",0,62105,0,0,0,"","Traprelim",35667
48417,"saisonnier agricole","","FR","FR",0,62105,0,0,0,"","Traprelim",35668
48418,"salarié","","FR","FR",0,99999,0,0,0,"","Traprelim",35669
48419,"salarié agricole","","FR","FR",0,62105,0,0,0,"","Traprelim",35670
48420,"salarié cultivateur","","FR","FR",0,62105,0,0,0,"","Traprelim",35671
48421,"saleur","","FR","FR",0,77410,0,0,0,"","Traprelim",35672
48422,"sandalier","","FR","FR",0,80190,0,0,0,"","Traprelim",35673
48423,"sans état et ancien pâtre","","FR","FR",0,-2,0,21,0,"","Traprelim",35674
48424,"sans profession","","FR","FR",0,-2,0,0,0,"","Traprelim",35675
48425,"sans profession et chevalier légion d'honneur","","FR","FR",0,-2,0,0,0,"","Traprelim",35676
48426,"sans profession et soldat","","FR","FR",0,-2,0,0,0,"","Traprelim",35677
48427,"sapeur 5e régiment du génie","","FR","FR",0,58340,0,0,0,"","Traprelim",35678
48428,"sapeur au régiment de sapeurs pompiers","","FR","FR",0,58110,0,0,0,"","Traprelim",35679
48429,"sapeur colombophile","","FR","FR",0,58340,0,0,0,"","Traprelim",35680
48430,"sapeur pompier","","FR","FR",0,58110,0,0,0,"","Traprelim",35681
48431,"sapeur pompier auxiliaire","","FR","FR",0,58110,0,0,0,"","Traprelim",35682
48432,"sapeur pompier de paris","","FR","FR",0,58110,0,0,0,"","Traprelim",35683
48433,"sapeur(au 4e regiment du genie)","","FR","FR",0,58340,0,0,0,"","Traprelim",35684
48434,"saunier","","FR","FR",0,41030,0,0,0,"","Traprelim",35685
48435,"savetier","","FR","FR",0,80130,0,0,0,"","Traprelim",35686
48436,"scaphandrier","","FR","FR",0,95960,0,0,0,"","Traprelim",35687
48437,"scieur à eau","","FR","FR",0,63190,0,0,0,"","Traprelim",35688
48438,"scieur à la mécanique","","FR","FR",0,63190,0,0,0,"","Traprelim",35689
48439,"scieur affuteur","","FR","FR",0,63190,0,0,0,"","Traprelim",35690
48440,"scieur ambulant","","FR","FR",0,63190,0,0,0,"","Traprelim",35691
48441,"scieur d'air","","FR","FR",0,63190,0,0,0,"","Traprelim",35692
48442,"scieur de bois","","FR","FR",0,63190,0,0,0,"","Traprelim",35693
48443,"scieur de long","","FR","FR",0,63190,0,0,0,"","Traprelim",35694
48444,"scieur de long à la marine","","FR","FR",0,63190,0,0,0,"","Traprelim",35695
48445,"scieur de long charpentier","","FR","FR",0,63190,0,0,0,"","Traprelim",35696
48446,"scieur de loses","","FR","FR",0,63190,0,0,0,"","Traprelim",35697
48447,"scieur de pierres","","FR","FR",0,82020,0,0,0,"","Traprelim",35698
48448,"sculpteur","","FR","FR",0,16120,0,0,0,"","Traprelim",35699
48449,"sculpteur en bois","","FR","FR",0,16120,0,0,0,"","Traprelim",35700
48450,"sculpteur statuaire","","FR","FR",0,16120,0,0,0,"","Traprelim",35701
48451,"sculpteur sur bois","","FR","FR",0,16120,0,0,0,"","Traprelim",35702
48452,"second maîte de vaisseau","","FR","FR",0,58330,0,0,0,"","Traprelim",35703
48453,"second maître","","FR","FR",0,58330,0,0,0,"","Traprelim",35704
48454,"second maître à la direction des ports","","FR","FR",0,58330,0,0,0,"","Traprelim",35705
48455,"second maître calfat","","FR","FR",0,58330,0,0,0,"","Traprelim",35706
48456,"second maître canonnier","","FR","FR",0,58330,0,0,0,"","Traprelim",35707
48457,"second maître contrôleur de l'aéronautique","","FR","FR",0,58330,0,0,0,"","Traprelim",35708
48458,"second maître de la marine","","FR","FR",0,58330,0,0,0,"","Traprelim",35709
48459,"second maître électricien","","FR","FR",0,58330,0,0,0,"","Traprelim",35710
48460,"second maître fusilier marin","","FR","FR",0,58330,0,0,0,"","Traprelim",35711
48461,"second maître guetteur","","FR","FR",0,58330,0,0,0,"","Traprelim",35712
48462,"second maître mécanicien","","FR","FR",0,58330,0,0,0,"","Traprelim",35713
48463,"second maître mécanicien à la marine nationale","","FR","FR",0,58330,0,0,0,"","Traprelim",35714
48464,"second maître pilote aéronautique","","FR","FR",0,58330,0,0,0,"","Traprelim",35715
48465,"second maître retraité","","FR","FR",0,58330,0,21,0,"","Traprelim",35716
48466,"second maitre tambour de la flotte en retraite et médaille m","","FR","FR",0,58330,0,0,0,"","Traprelim",35717
48467,"second maître tambour de la flotte en retraite et médaillé m","","FR","FR",0,58330,0,21,0,"","Traprelim",35718
48468,"second maître torpilleur sur le cuirassé condorcet","","FR","FR",0,58330,0,0,0,"","Traprelim",35719
48469,"second maître(à bord le cuirassé courbet)","","FR","FR",0,58330,0,0,0,"","Traprelim",35720
48470,"secrétaire","","FR","FR",0,31090,0,0,0,"","Traprelim",35721
48471,"secrétaire  à edf","","FR","FR",0,31090,0,0,0,"","Traprelim",35722
48472,"secrétaire à la chambre de dépôts","","FR","FR",0,31090,0,0,0,"","Traprelim",35723
48473,"secrétaire à la direction de dolfé","","FR","FR",0,31090,0,0,0,"","Traprelim",35724
48474,"secrétaire à la gare de niort","","FR","FR",0,31090,0,0,0,"","Traprelim",35725
48475,"secrétaire à la mairie de st-hippolyte-dufort","","FR","FR",0,31090,0,0,0,"","Traprelim",35726
48476,"secrétaire adjoint","","FR","FR",0,31090,0,0,0,"","Traprelim",35727
48477,"secrétaire adjoint de mairie","","FR","FR",0,31090,0,0,0,"","Traprelim",35728
48478,"secrétaire adjointe","","FR","FR",0,32120,0,0,0,"","Traprelim",35729
48479,"secrétaire administratif","","FR","FR",0,31090,0,0,0,"","Traprelim",35730
48480,"secrétaire archiviste","","FR","FR",0,31090,0,0,0,"","Traprelim",35731
48481,"secrétaire au centre de réforme","","FR","FR",0,31090,0,0,0,"","Traprelim",35732
48482,"secrétaire au ministère de la marine","","FR","FR",0,31090,0,0,0,"","Traprelim",35733
48483,"secrétaire au parquet de la seine","","FR","FR",0,31090,0,0,0,"","Traprelim",35734
48484,"secrétaire au secours national","","FR","FR",0,31090,0,0,0,"","Traprelim",35735
48485,"secrétaire au tribunal","","FR","FR",0,31090,0,0,0,"","Traprelim",35736
48486,"secrétaire aux chemins de fer","","FR","FR",0,31090,0,0,0,"","Traprelim",35737
48487,"secrétaire auxiliaire au dépôt d'artillerie","","FR","FR",0,31090,0,0,0,"","Traprelim",35738
48488,"secrétaire chef de mairie","","FR","FR",0,31090,0,0,0,"","Traprelim",35739
48489,"secrétaire commercial","","FR","FR",0,31090,0,0,0,"","Traprelim",35740
48490,"secrétaire commerciale","","FR","FR",0,32120,0,0,0,"","Traprelim",35741
48491,"secrétaire commis","","FR","FR",0,31090,0,0,0,"","Traprelim",35742
